"prior_samples","past_leakage","T1_level_percent","T1_percent","T2_percent","optimal_samples"
2000,2,94,0.264654386,0.5,992.6804679
2000,3,94,0.338132171,0.5,1461.247772
2000,4,94,0.40817074,0.5,2415.430292
2000,5,94,0.475936202,0.5,5328.976423
2000,0,94,0.088384478,0.6,448.2658402
2000,1,94,0.185023776,0.6,557.9065432
2000,2,94,0.264654386,0.6,713.4827633
2000,3,94,0.338132171,0.6,945.5211776
2000,4,94,0.40817074,0.6,1318.120704
2000,5,94,0.475936202,0.6,1992.929635
2000,6,94,0.542055377,0.6,3528.791189
2000,0,94,0.088384478,0.7,380.6404647
2000,1,94,0.185023776,0.7,454.5399574
2000,2,94,0.264654386,0.7,554.612621
2000,3,94,0.338132171,0.7,692.3063141
2000,4,94,0.40817074,0.7,890.2080831
2000,5,94,0.475936202,0.7,1191.543754
2000,6,94,0.542055377,0.7,1691.106515
2000,0,94,0.088384478,0.8,330.7959355
2000,1,94,0.185023776,0.8,383.5814816
2000,2,94,0.264654386,0.8,452.4871864
2000,3,94,0.338132171,0.8,543.1403237
2000,4,94,0.40817074,0.8,665.0165805
2000,5,94,0.475936202,0.8,834.2638915
2000,6,94,0.542055377,0.8,1081.595995
2000,0,94,0.088384478,0.9,292.5027411
2000,1,94,0.185023776,0.9,331.4956212
2000,2,94,0.264654386,0.9,381.5541554
2000,3,94,0.338132171,0.9,445.2070528
2000,4,94,0.40817074,0.9,527.254574
2000,5,94,0.475936202,0.9,635.2705326
2000,6,94,0.542055377,0.9,781.0064629
2000,0,94,0.088384478,1,262.0699003
2000,1,94,0.185023776,1,291.7260904
2000,2,94,0.264654386,1,329.4677582
2000,3,94,0.338132171,1,376.3228502
2000,4,94,0.40817074,1,434.9506222
2000,5,94,0.475936202,1,509.3323215
2000,6,94,0.542055377,1,605.2448461
2000,0,95,0.095978377,0.4,746.4313255
2000,1,95,0.195201861,0.4,1150.838912
2000,2,95,0.276483385,0.4,1904.292012
2000,3,95,0.351280116,0.4,3884.772447
2000,0,95,0.095978377,0.5,581.4626234
2000,1,95,0.195201861,0.5,808.4055845
2000,2,95,0.276483385,0.5,1147.000923
2000,3,95,0.351280116,0.5,1741.912079
2000,4,95,0.422450241,0.5,3014.42605
2000,5,95,0.491222341,0.5,7883.55141
2000,0,95,0.095978377,0.6,476.495276
2000,1,95,0.195201861,0.6,622.4278029
2000,2,95,0.276483385,0.6,817.16561
2000,3,95,0.351280116,0.6,1104.573402
2000,4,95,0.422450241,0.6,1573.350411
2000,5,95,0.491222341,0.6,2456.030812
2000,6,95,0.558257088,0.6,4698.864338
2000,0,95,0.095978377,0.7,403.7936016
2000,1,95,0.195201861,0.7,505.6635085
2000,2,95,0.276483385,0.7,632.4557794
2000,3,95,0.351280116,0.7,803.1016864
2000,4,95,0.422450241,0.7,1048.399293
2000,5,95,0.491222341,0.7,1424.287271
2000,6,95,0.558257088,0.7,2068.04666
2000,0,95,0.095978377,0.8,350.2419517
2000,1,95,0.195201861,0.8,425.5784774
2000,2,95,0.276483385,0.8,514.6775429
2000,3,95,0.351280116,0.8,628.201755
2000,4,95,0.422450241,0.8,779.1185439
2000,5,95,0.491222341,0.8,988.6676317
2000,6,95,0.558257088,0.8,1296.204338
2000,0,95,0.095978377,0.9,309.3236924
2000,1,95,0.195201861,0.9,367.3065761
2000,2,95,0.276483385,0.9,433.3626601
2000,3,95,0.351280116,0.9,514.4358776
2000,4,95,0.422450241,0.9,616.5507157
2000,5,95,0.491222341,0.9,749.9949704
2000,6,95,0.558257088,0.9,930.5598358
2000,0,95,0.095978377,1,276.882119
2000,1,95,0.195201861,1,322.8703249
2000,2,95,0.276483385,1,373.8403474
2000,3,95,0.351280116,1,434.4618564
2000,4,95,0.422450241,1,508.3041442
2000,5,95,0.491222341,1,600.7373556
2000,6,95,0.558257088,1,719.3331621
2000,0,96,0.105378371,0.4,813.6818954
2000,1,96,0.20758949,0.4,1331.31837
2000,2,96,0.290793918,0.4,2315.277083
2000,3,96,0.367130581,0.4,5335.443673
2000,0,96,0.105378371,0.5,629.2880239
2000,1,96,0.20758949,0.5,921.5446566
2000,2,96,0.290793918,0.5,1350.501469
2000,3,96,0.367130581,0.5,2121.755099
2000,4,96,0.439623484,0.5,3955.389908
2000,0,96,0.105378371,0.6,513.5828008
2000,1,96,0.20758949,0.6,703.8800115
2000,2,96,0.290793918,0.6,948.6885509
2000,3,96,0.367130581,0.6,1310.399135
2000,4,96,0.439623484,0.6,1919.513612
2000,5,96,0.509573237,0.6,3141.456296
2000,6,96,0.577679654,0.6,6912.852395
2000,0,96,0.105378371,0.7,433.8919968
2000,1,96,0.20758949,0.7,572.7491687
2000,2,96,0.290793918,0.7,729.3368707
2000,3,96,0.367130581,0.7,942.9313324
2000,4,96,0.439623484,0.7,1252.098258
2000,5,96,0.509573237,0.7,1737.534907
2000,6,96,0.577679654,0.7,2606.715217
2000,0,96,0.105378371,0.8,374.8729433
2000,1,96,0.20758949,0.8,477.5688884
2000,2,96,0.290793918,0.8,591.2893082
2000,3,96,0.367130581,0.8,733.3911758
2000,4,96,0.439623484,0.8,921.7837233
2000,5,96,0.509573237,0.8,1185.625204
2000,6,96,0.577679654,0.8,1579.267159
2000,0,96,0.105378371,0.9,331.1243173
2000,1,96,0.20758949,0.9,411.2001464
2000,2,96,0.290793918,0.9,496.5954907
2000,3,96,0.367130581,0.9,598.4539114
2000,4,96,0.439623484,0.9,726.1052717
2000,5,96,0.509573237,0.9,892.3953837
2000,6,96,0.577679654,0.9,1119.201877
2000,0,96,0.105378371,1,295.9804674
2000,1,96,0.20758949,1,360.903287
2000,2,96,0.290793918,1,427.6666524
2000,3,96,0.367130581,1,504.5120537
2000,4,96,0.439623484,1,597.1446401
2000,5,96,0.509573237,1,712.4135347
2000,6,96,0.577679654,1,860.2003963
2500,0,94,0.070715602,0.4,682.1295302
2500,1,94,0.148042728,0.4,901.6000342
2500,2,94,0.21176372,0.4,1242.016469
2500,3,94,0.270563503,0.4,1826.557554
2500,4,94,0.32661292,0.4,3024.425978
2500,5,94,0.380844793,0.4,6674.524769
2500,0,94,0.070715602,0.5,537.1569873
2500,1,94,0.148042728,0.5,660.8451346
2500,2,94,0.21176372,0.5,833.6660481
2500,3,94,0.270563503,0.5,1085.460454
2500,4,94,0.32661292,0.5,1476.370282
2500,5,94,0.380844793,0.5,2144.025314
2500,6,94,0.433760519,0.5,3498.8688
2500,0,94,0.070715602,0.6,443.7786092
2500,1,94,0.148042728,0.6,521.0789559
2500,2,94,0.21176372,0.6,624.1904492
2500,3,94,0.270563503,0.6,761.692101
2500,4,94,0.32661292,0.6,954.6868324
2500,5,94,0.380844793,0.6,1232.106896
2500,6,94,0.433760519,0.6,1658.714974
2500,7,94,0.485666211,0.6,2379.898911
2500,0,94,0.070715602,0.7,377.1200299
2500,1,94,0.148042728,0.7,429.7803589
2500,2,94,0.21176372,0.7,496.8688883
2500,3,94,0.270563503,0.7,583.9826616
2500,4,94,0.32661292,0.7,696.8171332
2500,5,94,0.380844793,0.7,849.4469976
2500,6,94,0.433760519,0.7,1053.562357
2500,7,94,0.485666211,0.7,1349.181991
2500,0,94,0.070715602,0.8,326.8173629
2500,1,94,0.148042728,0.8,365.4986753
2500,2,94,0.21176372,0.8,412.8293415
2500,3,94,0.270563503,0.8,471.8163121
2500,4,94,0.32661292,0.8,544.8082614
2500,5,94,0.380844793,0.8,638.1349302
2500,6,94,0.433760519,0.8,759.019891
2500,7,94,0.485666211,0.8,917.5913014
2500,0,94,0.070715602,0.9,290.9623474
2500,1,94,0.148042728,0.9,317.8163898
2500,2,94,0.21176372,0.9,352.4186783
2500,3,94,0.270563503,0.9,394.3152739
2500,4,94,0.32661292,0.9,445.5664981
2500,5,94,0.380844793,0.9,508.3030359
2500,6,94,0.433760519,0.9,586.5546289
2500,7,94,0.485666211,0.9,684.7881337
2500,0,94,0.070715602,1,258.0497267
2500,1,94,0.148042728,1,281.213289
2500,2,94,0.21176372,1,307.0654863
2500,3,94,0.270563503,1,338.3438565
2500,4,94,0.32661292,1,375.2748432
2500,5,94,0.380844793,1,420.6815236
2500,6,94,0.433760519,1,474.9565081
2500,7,94,0.485666211,1,541.1647901
2500,0,95,0.076791993,0.4,727.9524452
2500,1,95,0.156188092,0.4,1011.636816
2500,2,95,0.221231339,0.4,1436.083429
2500,3,95,0.281087811,0.4,2175.139253
2500,4,95,0.338044034,0.4,3774.547261
2500,5,95,0.393082815,0.4,499.7948221
2500,0,95,0.076791993,0.5,570.6901156
2500,1,95,0.156188092,0.5,737.1801862
2500,2,95,0.221231339,0.5,953.5807326
2500,3,95,0.281087811,0.5,1265.504529
2500,4,95,0.338044034,0.5,1754.152974
2500,5,95,0.393082815,0.5,2612.424846
2500,6,95,0.446732632,0.5,4489.509444
2500,0,95,0.076791993,0.6,469.589147
2500,1,95,0.156188092,0.6,577.9775899
2500,2,95,0.221231339,0.6,710.7767754
2500,3,95,0.281087811,0.6,883.3875917
2500,4,95,0.338044034,0.6,1120.153318
2500,5,95,0.393082815,0.6,1464.670666
2500,6,95,0.446732632,0.6,2002.489555
2500,7,95,0.499316247,0.6,2944.406281
2500,0,95,0.076791993,0.7,398.9725448
2500,1,95,0.156188092,0.7,476.1570814
2500,2,95,0.221231339,0.7,565.1990365
2500,3,95,0.281087811,0.7,674.7676332
2500,4,95,0.338044034,0.7,814.8801231
2500,5,95,0.393082815,0.7,1000.359602
2500,6,95,0.446732632,0.7,1253.937225
2500,7,95,0.499316247,0.7,1624.046094
2500,0,95,0.076791993,0.8,346.9594693
2500,1,95,0.156188092,0.8,404.5464449
2500,2,95,0.221231339,0.8,468.2964005
2500,3,95,0.281087811,0.8,544.4216785
2500,4,95,0.338044034,0.8,636.6926391
2500,5,95,0.393082815,0.8,752.8083053
2500,6,95,0.446732632,0.8,901.0304884
2500,7,95,0.499316247,0.8,1097.181873
2500,0,95,0.076791993,0.9,306.6784441
2500,1,95,0.156188092,0.9,351.8006517
2500,2,95,0.221231339,0.9,399.6153318
2500,3,95,0.281087811,0.9,455.0064734
2500,4,95,0.338044034,0.9,520.7980115
2500,5,95,0.393082815,0.9,599.7750603
2500,6,95,0.446732632,0.9,696.9442796
2500,7,95,0.499316247,0.9,817.0457969
2500,0,95,0.076791993,1,274.8214637
2500,1,95,0.156188092,1,310.3785645
2500,2,95,0.221231339,1,347.9605346
2500,3,95,0.281087811,1,390.8063101
2500,4,95,0.338044034,1,439.3594742
2500,5,95,0.393082815,1,496.7448449
2500,6,95,0.446732632,1,564.9660511
2500,7,95,0.499316247,1,647.425755
2500,0,96,0.084313692,0.4,787.519031
2500,1,96,0.166101944,0.4,1153.030493
2500,2,96,0.232685412,0.4,1689.8514
2500,3,96,0.293775728,0.4,2655.52328
2500,4,96,0.3517921,0.4,4953.047529
2500,0,96,0.084313692,0.5,614.4452466
2500,1,96,0.166101944,0.5,831.8092223
2500,2,96,0.232685412,0.5,1104.286624
2500,3,96,0.293775728,0.5,1497.31707
2500,4,96,0.3517921,0.5,2123.902588
2500,5,96,0.407774966,0.5,3282.092861
2500,6,96,0.462284122,0.5,6142.926105
2500,0,96,0.084313692,0.6,504.1209418
2500,1,96,0.166101944,0.6,650.1866978
2500,2,96,0.232685412,0.6,815.7102885
2500,3,96,0.293775728,0.6,1033.624423
2500,4,96,0.3517921,0.6,1330.631472
2500,5,96,0.407774966,0.6,1767.674832
2500,6,96,0.462284122,0.6,2470.531946
2500,7,96,0.51566163,0.6,3778.418637
2500,0,96,0.084313692,0.7,427.3232475
2500,1,96,0.166101944,0.7,533.4267042
2500,2,96,0.232685412,0.7,648.0207777
2500,3,96,0.293775728,0.7,785.6769496
2500,4,96,0.3517921,0.7,960.6218995
2500,5,96,0.407774966,0.7,1192.058772
2500,6,96,0.462284122,0.7,1513.518574
2500,7,96,0.51566163,0.7,1986.658703
2500,0,96,0.084313692,0.8,370.6341839
2500,1,96,0.166101944,0.8,452.0336688
2500,2,96,0.232685412,0.8,535.5715146
2500,3,96,0.293775728,0.8,631.8717718
2500,4,96,0.3517921,0.8,747.5156911
2500,5,96,0.407774966,0.8,891.5158148
2500,6,96,0.462284122,0.8,1077.433309
2500,7,96,0.51566163,0.8,1323.07701
2500,0,96,0.084313692,0.9,327.3960866
2500,1,96,0.166101944,0.9,392.0245508
2500,2,96,0.232685412,0.9,456.1238116
2500,3,96,0.293775728,0.9,527.583616
2500,4,96,0.3517921,0.9,610.3086434
2500,5,96,0.407774966,0.9,709.5019313
2500,6,96,0.462284122,0.9,830.4420752
2500,7,96,0.51566163,0.9,981.4900817
2500,0,96,0.084313692,1,293.1940962
2500,1,96,0.166101944,1,346.0121998
2500,2,96,0.232685412,1,397.0210897
2500,3,96,0.293775728,1,452.1563174
2500,4,96,0.3517921,1,514.7689813
2500,5,96,0.407774966,1,587.1507937
2500,6,96,0.462284122,1,672.3619973
2500,7,96,0.51566163,1,774.9959194
3000,0,94,0.058934124,0.4,673.6926455
3000,1,94,0.123382112,0.4,839.1316108
3000,2,94,0.17649211,0.4,1072.585371
3000,3,94,0.225501683,0.4,1422.828366
3000,4,94,0.272219844,0.4,1981.650163
3000,5,94,0.317423907,0.4,2997.947769
3000,6,94,0.36153167,0.4,5311.609809
3000,0,94,0.058934124,0.5,532.3028507
3000,1,94,0.123382112,0.5,626.0056329
3000,2,94,0.17649211,0.5,749.8486871
3000,3,94,0.225501683,0.5,916.2688014
3000,4,94,0.272219844,0.5,1146.846832
3000,5,94,0.317423907,0.5,1480.264153
3000,6,94,0.36153167,0.5,1992.888287
3000,7,94,0.404798199,0.5,2859.102788
3000,8,94,0.447392714,0.5,4587.331404
3000,0,94,0.058934124,0.6,437.7117078
3000,1,94,0.123382112,0.6,499.2000313
3000,2,94,0.17649211,0.6,574.3094113
3000,3,94,0.225501683,0.6,669.7857124
3000,4,94,0.272219844,0.6,793.6693523
3000,5,94,0.317423907,0.6,956.3655664
3000,6,94,0.36153167,0.6,1176.249978
3000,7,94,0.404798199,0.6,1485.696826
3000,8,94,0.447392714,0.6,1941.543748
3000,9,94,0.489434281,0.6,2684.403337
3000,0,94,0.058934124,0.7,375.9419506
3000,1,94,0.123382112,0.7,414.4360168
3000,2,94,0.17649211,0.7,465.1675305
3000,3,94,0.225501683,0.7,525.6092774
3000,4,94,0.272219844,0.7,601.6740459
3000,5,94,0.317423907,0.7,696.6663123
3000,6,94,0.36153167,0.7,817.0201253
3000,7,94,0.404798199,0.7,972.6262844
3000,8,94,0.447392714,0.7,1179.03149
3000,9,94,0.489434281,0.7,1460.991148
3000,0,94,0.058934124,0.8,322.7471556
3000,1,94,0.123382112,0.8,354.2835424
3000,2,94,0.17649211,0.8,389.1745483
3000,3,94,0.225501683,0.8,431.2839021
3000,4,94,0.272219844,0.8,482.2228419
3000,5,94,0.317423907,0.8,543.6984401
3000,6,94,0.36153167,0.8,618.4817807
3000,7,94,0.404798199,0.8,710.9424747
3000,8,94,0.447392714,0.8,826.6555754
3000,9,94,0.489434281,0.8,973.4008352
3000,0,94,0.058934124,0.9,287.7568153
3000,1,94,0.123382112,0.9,309.2112722
3000,2,94,0.17649211,0.9,334.9338001
3000,3,94,0.225501683,0.9,365.1393952
3000,4,94,0.272219844,0.9,400.993117
3000,5,94,0.317423907,0.9,443.5421749
3000,6,94,0.36153167,0.9,494.2201002
3000,7,94,0.404798199,0.9,554.6646337
3000,8,94,0.447392714,0.9,627.7673239
3000,9,94,0.489434281,0.9,716.6687032
3000,0,94,0.058934124,1,259.5681726
3000,1,94,0.123382112,1,274.2688562
3000,2,94,0.17649211,1,293.3784937
3000,3,94,0.225501683,1,316.0750231
3000,4,94,0.272219844,1,342.5423833
3000,5,94,0.317423907,1,373.5629052
3000,6,94,0.36153167,1,409.6178892
3000,7,94,0.404798199,1,451.855443
3000,8,94,0.447392714,1,501.9042427
3000,9,94,0.489434281,1,560.5557971
3000,0,95,0.06399849,0.4,716.0629738
3000,1,95,0.130171525,0.4,935.6470886
3000,2,95,0.184384248,0.4,1228.439839
3000,3,95,0.234275248,0.4,1660.543714
3000,4,95,0.281749948,0.4,2366.467192
3000,5,95,0.327627322,0.4,3694.015119
3000,6,95,0.372347735,0.4,7078.332698
3000,0,95,0.06399849,0.5,564.02864
3000,1,95,0.130171525,0.5,695.1462593
3000,2,95,0.184384248,0.5,853.4648848
3000,3,95,0.234275248,0.5,1061.115301
3000,4,95,0.281749948,0.5,1345.944775
3000,5,95,0.327627322,0.5,1759.530683
3000,6,95,0.372347735,0.5,2406.290632
3000,7,95,0.416180129,0.5,3538.716725
3000,8,95,0.459302981,0.5,5999.47997
3000,0,95,0.06399849,0.6,465.3767059
3000,1,95,0.130171525,0.6,552.5200993
3000,2,95,0.184384248,0.6,650.9262761
3000,3,95,0.234275248,0.6,773.8395634
3000,4,95,0.281749948,0.6,927.7435403
3000,5,95,0.327627322,0.6,1128.687745
3000,6,95,0.372347735,0.6,1400.499195
3000,7,95,0.416180129,0.6,1784.5088
3000,8,95,0.459302981,0.6,2360.533721
3000,9,95,0.501841904,0.6,3306.763704
3000,0,95,0.06399849,0.7,395.8616689
3000,1,95,0.130171525,0.7,458.0394317
3000,2,95,0.184384248,0.7,526.7846526
3000,3,95,0.234275248,0.7,606.5185552
3000,4,95,0.281749948,0.7,702.8256324
3000,5,95,0.327627322,0.7,821.2759906
3000,6,95,0.372347735,0.7,970.4075478
3000,7,95,0.416180129,0.7,1162.150952
3000,8,95,0.459302981,0.7,1417.017019
3000,9,95,0.501841904,0.7,1766.142542
3000,0,95,0.06399849,0.8,344.3439443
3000,1,95,0.130171525,0.8,391.2523329
3000,2,95,0.184384248,0.8,440.9160395
3000,3,95,0.234275248,0.8,497.6220261
3000,4,95,0.281749948,0.8,563.4378277
3000,5,95,0.327627322,0.8,641.275117
3000,6,95,0.372347735,0.8,735.1800048
3000,7,95,0.416180129,0.8,851.4071346
3000,8,95,0.459302981,0.8,992.6306216
3000,9,95,0.501841904,0.8,1173.417823
3000,0,95,0.06399849,0.9,304.8666689
3000,1,95,0.130171525,0.9,341.2115513
3000,2,95,0.184384248,0.9,379.1801429
3000,3,95,0.234275248,0.9,421.2110996
3000,4,95,0.281749948,0.9,469.0214741
3000,5,95,0.327627322,0.9,524.1781569
3000,6,95,0.372347735,0.9,588.4793003
3000,7,95,0.416180129,0.9,664.4814235
3000,8,95,0.459302981,0.9,755.3124632
3000,9,95,0.501841904,0.9,865.5078872
3000,0,95,0.06399849,1,273.6935239
3000,1,95,0.130171525,1,302.4935811
3000,2,95,0.184384248,1,332.3187507
3000,3,95,0.234275248,1,364.8354776
3000,4,95,0.281749948,1,401.0940241
3000,5,95,0.327627322,1,442.0581546
3000,6,95,0.372347735,1,488.9090286
3000,7,95,0.416180129,1,542.8992067
3000,8,95,0.459302981,1,604.0779398
3000,9,95,0.501841904,1,679.0451609
3000,0,96,0.070267519,0.4,772.0722276
3000,1,96,0.138435152,0.4,1058.26821
3000,2,96,0.193932448,0.4,1426.258433
3000,3,96,0.244852704,0.4,1972.551788
3000,4,96,0.293211932,0.4,2886.66543
3000,5,96,0.339877135,0.4,4728.667148
3000,0,96,0.070267519,0.5,605.444526
3000,1,96,0.138435152,0.5,781.1692665
3000,2,96,0.193932448,0.5,982.1456934
3000,3,96,0.244852704,0.5,1241.769326
3000,4,96,0.293211932,0.5,1598.659206
3000,5,96,0.339877135,0.5,2127.255402
3000,6,96,0.385314779,0.5,2967.924736
3000,7,96,0.429809886,0.5,4538.19361
3000,0,96,0.070267519,0.6,498.2535453
3000,1,96,0.138435152,0.6,618.5784213
3000,2,96,0.193932448,0.6,746.9728883
3000,3,96,0.244852704,0.6,898.9700684
3000,4,96,0.293211932,0.6,1092.432904
3000,5,96,0.339877135,0.6,1343.091284
3000,6,96,0.385314779,0.6,1684.265764
3000,7,96,0.429809886,0.6,2173.293058
3000,8,96,0.473551683,0.6,2927.5793
3000,9,96,0.516673392,0.6,4230.594397
3000,0,96,0.070267519,0.7,423.4477752
3000,1,96,0.138435152,0.7,511.8154815
3000,2,96,0.193932448,0.7,601.6596282
3000,3,96,0.244852704,0.7,703.708022
3000,4,96,0.293211932,0.7,825.0227997
3000,5,96,0.339877135,0.7,972.5970451
3000,6,96,0.385314779,0.7,1161.707223
3000,7,96,0.429809886,0.7,1397.457311
3000,8,96,0.473551683,0.7,1717.652836
3000,9,96,0.516673392,0.7,2164.679978
3000,0,96,0.070267519,0.8,367.829081
3000,1,96,0.138435152,0.8,436.3023155
3000,2,96,0.193932448,0.8,503.1754046
3000,3,96,0.244852704,0.8,576.8672203
3000,4,96,0.293211932,0.8,660.2309029
3000,5,96,0.339877135,0.8,758.5427097
3000,6,96,0.385314779,0.8,875.0039552
3000,7,96,0.429809886,0.8,1017.873591
3000,8,96,0.473551683,0.8,1195.253015
3000,9,96,0.516673392,0.8,1421.442802
3000,0,96,0.070267519,0.9,325.2244933
3000,1,96,0.138435152,0.9,380.1166508
3000,2,96,0.193932448,0.9,432.177281
3000,3,96,0.244852704,0.9,487.7141927
3000,4,96,0.293211932,0.9,550.2762375
3000,5,96,0.339877135,0.9,619.2953058
3000,6,96,0.385314779,0.9,700.0715225
3000,7,96,0.429809886,0.9,795.0564072
3000,8,96,0.473551683,0.9,908.1777646
3000,9,96,0.516673392,0.9,1044.732106
3000,0,96,0.070267519,1,291.3482902
3000,1,96,0.138435152,1,336.7130596
3000,2,96,0.193932448,1,378.5412594
3000,3,96,0.244852704,1,422.2979305
3000,4,96,0.293211932,1,469.6436427
3000,5,96,0.339877135,1,522.3755742
3000,6,96,0.385314779,1,581.7755563
3000,7,96,0.429809886,1,649.635189
3000,8,96,0.473551683,1,728.1194883
3000,9,96,0.516673392,1,819.622119
3500,0,94,0.050517692,0.4,668.536232
3500,1,94,0.105764162,0.4,798.7609346
3500,2,94,0.151292632,0.4,973.688167
3500,3,94,0.19330681,0.4,1216.462465
3500,4,94,0.233357263,0.4,1563.733416
3500,5,94,0.272110237,0.4,2092.218166
3500,6,94,0.309923825,0.4,2972.025782
3500,7,94,0.347016637,0.4,4663.03307
3500,8,94,0.383533702,0.4,9166.777372
3500,0,94,0.050517692,0.5,528.4109241
3500,1,94,0.105764162,0.5,602.9585574
3500,2,94,0.151292632,0.5,697.935295
3500,3,94,0.19330681,0.5,819.5510742
3500,4,94,0.233357263,0.5,977.751927
3500,5,94,0.272110237,0.5,1188.634209
3500,6,94,0.309923825,0.5,1478.587959
3500,7,94,0.347016637,0.5,1894.258739
3500,8,94,0.383533702,0.5,2523.900405
3500,9,94,0.419577066,0.5,3573.645367
3500,10,94,0.455221749,0.5,5618.795836
3500,0,94,0.050517692,0.6,436.8079364
3500,1,94,0.105764162,0.6,484.0711157
3500,2,94,0.151292632,0.6,543.3393967
3500,3,94,0.19330681,0.6,614.7699114
3500,4,94,0.233357263,0.6,702.7514732
3500,5,94,0.272110237,0.6,813.6139193
3500,6,94,0.309923825,0.6,953.369745
3500,7,94,0.347016637,0.6,1136.286038
3500,8,94,0.383533702,0.6,1377.209167
3500,9,94,0.419577066,0.6,1707.099459
3500,10,94,0.455221749,0.6,2175.745263
3500,0,94,0.050517692,0.7,369.498596
3500,1,94,0.105764162,0.7,404.0387499
3500,2,94,0.151292632,0.7,442.6242424
3500,3,94,0.19330681,0.7,489.1453374
3500,4,94,0.233357263,0.7,544.9619386
3500,5,94,0.272110237,0.7,612.2212167
3500,6,94,0.309923825,0.7,693.8221998
3500,7,94,0.347016637,0.7,793.9665663
3500,8,94,0.383533702,0.7,918.0268915
3500,9,94,0.419577066,0.7,1074.940689
3500,10,94,0.455221749,0.7,1276.599719
3500,0,94,0.050517692,0.8,324.431172
3500,1,94,0.105764162,0.8,346.5941531
3500,2,94,0.151292632,0.8,373.5870531
3500,3,94,0.19330681,0.8,405.6674071
3500,4,94,0.233357263,0.8,443.5408951
3500,5,94,0.272110237,0.8,488.0318654
3500,6,94,0.309923825,0.8,540.5154755
3500,7,94,0.347016637,0.8,602.719361
3500,8,94,0.383533702,0.8,678.4439172
3500,9,94,0.419577066,0.8,767.3791759
3500,10,94,0.455221749,0.8,877.0162768
3500,0,94,0.050517692,0.9,289.1095833
3500,1,94,0.105764162,0.9,303.7567831
3500,2,94,0.151292632,0.9,322.8729903
3500,3,94,0.19330681,0.9,346.0390504
3500,4,94,0.233357263,0.9,373.0360877
3500,5,94,0.272110237,0.9,404.0942428
3500,6,94,0.309923825,0.9,440.3985032
3500,7,94,0.347016637,0.9,482.4985707
3500,8,94,0.383533702,0.9,531.4975906
3500,9,94,0.419577066,0.9,589.0176098
3500,10,94,0.455221749,0.9,657.0345143
3500,0,94,0.050517692,1,260.6785348
3500,1,94,0.105764162,1,269.5777119
3500,2,94,0.151292632,1,284.8466962
3500,3,94,0.19330681,1,301.4022806
3500,4,94,0.233357263,1,321.458894
3500,5,94,0.272110237,1,344.2467257
3500,6,94,0.309923825,1,370.4076983
3500,7,94,0.347016637,1,400.3490433
3500,8,94,0.383533702,1,434.6760873
3500,9,94,0.419577066,1,474.2379256
3500,10,94,0.455221749,1,519.6075198
3500,0,95,0.05485901,0.4,708.2478624
3500,1,95,0.111584644,0.4,887.7286458
3500,2,95,0.158058826,0.4,1110.259271
3500,3,95,0.200829034,0.4,1410.877419
3500,4,95,0.24152848,0.4,1840.888152
3500,5,95,0.280859121,0.4,2502.732762
3500,6,95,0.319198394,0.4,3634.675337
3500,7,95,0.356776801,0.4,5964.973985
3500,0,95,0.05485901,0.5,559.8081842
3500,1,95,0.111584644,0.5,668.0388259
3500,2,95,0.158058826,0.5,793.1683425
3500,3,95,0.200829034,0.5,946.7246619
3500,4,95,0.24152848,0.5,1143.018514
3500,5,95,0.280859121,0.5,1403.682942
3500,6,95,0.319198394,0.5,1761.702743
3500,7,95,0.356776801,0.5,2278.883926
3500,8,95,0.393747309,0.5,3081.893622
3500,9,95,0.430217572,0.5,4471.757728
3500,10,95,0.466266753,0.5,7442.668346
3500,0,95,0.05485901,0.6,462.9830396
3500,1,95,0.111584644,0.6,535.1300271
3500,2,95,0.158058826,0.6,614.6686716
3500,3,95,0.200829034,0.6,708.3898269
3500,4,95,0.24152848,0.6,820.8564729
3500,5,95,0.280859121,0.6,958.6536364
3500,6,95,0.319198394,0.6,1133.244468
3500,7,95,0.356776801,0.6,1357.379753
3500,8,95,0.393747309,0.6,1654.735243
3500,9,95,0.430217572,0.6,2063.789812
3500,10,95,0.466266753,0.6,2655.762359
3500,0,95,0.05485901,0.7,394.2625802
3500,1,95,0.111584644,0.7,446.1243496
3500,2,95,0.158058826,0.7,501.5660513
3500,3,95,0.200829034,0.7,564.2808102
3500,4,95,0.24152848,0.7,636.8797128
3500,5,95,0.280859121,0.7,722.5376257
3500,6,95,0.319198394,0.7,824.9276696
3500,7,95,0.356776801,0.7,949.1434362
3500,8,95,0.393747309,0.7,1103.55809
3500,9,95,0.430217572,0.7,1295.518547
3500,10,95,0.466266753,0.7,1543.927417
3500,0,95,0.05485901,0.8,343.4991424
3500,1,95,0.111584644,0.8,382.3508205
3500,2,95,0.158058826,0.8,423.2426742
3500,3,95,0.200829034,0.8,468.0138962
3500,4,95,0.24152848,0.8,518.801683
3500,5,95,0.280859121,0.8,577.6792235
3500,6,95,0.319198394,0.8,644.010463
3500,7,95,0.356776801,0.8,722.7762473
3500,8,95,0.393747309,0.8,815.8730346
3500,9,95,0.430217572,0.8,926.955499
3500,10,95,0.466266753,0.8,1062.953434
3500,0,95,0.05485901,0.9,304.1730545
3500,1,95,0.111584644,0.9,334.4292915
3500,2,95,0.158058826,0.9,365.9222378
3500,3,95,0.200829034,0.9,399.4083455
3500,4,95,0.24152848,0.9,436.6742389
3500,5,95,0.280859121,0.9,478.7264598
